opp_id,lead_id,account_id,first_touch_channel,stage,amount_brl,created_date,close_date,is_won,win_probability_hist,stage_prospecting_dt,stage_qualification_dt,stage_proposal_dt,stage_negotiation_dt,stage_closed_dt
OPP-01203,LEAD-006507,ACC-00542,direct,Closed Lost,94400.0,2024-04-17,2024-05-20,0,0.286,2024-04-17,2024-04-18,2024-04-23,2024-05-04,2024-05-20
OPP-01204,LEAD-006515,ACC-00898,linkedin_ads,Closed Won,43200.0,2024-04-13,2024-06-27,1,0.356,2024-04-13,2024-04-20,2024-05-03,2024-05-10,2024-06-27
OPP-01205,LEAD-006517,ACC-00722,organic_search,Closed Lost,124600.0,2024-04-13,2024-05-30,0,0.264,2024-04-13,2024-05-03,2024-05-09,2024-05-17,2024-05-30
OPP-01206,LEAD-006522,ACC-01225,organic_search,Closed Lost,33600.0,2024-04-11,2024-06-09,0,0.317,2024-04-11,2024-04-22,2024-05-26,2024-06-01,2024-06-09
OPP-01207,LEAD-006523,ACC-01432,paid_search,Closed Lost,58000.0,2024-04-20,2024-06-03,0,0.24,2024-04-20,2024-05-17,2024-05-25,2024-05-25,2024-06-03
OPP-01208,LEAD-006527,ACC-00576,webinar_evento,Closed Won,43500.0,2024-04-22,2024-05-28,1,0.355,2024-04-22,2024-05-05,2024-05-16,2024-05-26,2024-05-28
OPP-01209,LEAD-006540,ACC-00643,webinar_evento,Closed Won,108100.0,2024-04-11,2024-06-22,1,0.43,2024-04-11,2024-04-12,2024-04-15,2024-06-15,2024-06-22
OPP-01210,LEAD-006543,ACC-00871,organic_search,Closed Lost,122600.0,2024-04-23,2024-06-11,0,0.224,2024-04-23,2024-05-07,2024-05-10,2024-05-29,2024-06-11
OPP-01211,LEAD-006555,ACC-01682,paid_search,Closed Lost,118400.0,2024-04-11,2024-06-03,0,0.282,2024-04-11,2024-04-25,2024-04-28,2024-05-30,2024-06-03
OPP-01212,LEAD-006577,ACC-01142,meta_ads,Closed Won,46500.0,2024-04-19,2024-05-19,1,0.125,2024-04-19,2024-05-06,2024-05-10,2024-05-11,2024-05-19
OPP-01213,LEAD-006579,ACC-00662,organic_search,Closed Lost,99400.0,2024-04-17,2024-06-18,0,0.277,2024-04-17,2024-04-27,2024-05-06,2024-05-17,2024-06-18
OPP-01214,LEAD-006591,ACC-00903,organic_search,Closed Lost,60900.0,2024-04-20,2024-06-12,0,0.33,2024-04-20,2024-05-09,2024-05-09,2024-05-16,2024-06-12
OPP-01215,LEAD-006592,ACC-01697,organic_search,Closed Won,83100.0,2024-04-12,2024-06-27,1,0.304,2024-04-12,2024-04-15,2024-06-02,2024-06-20,2024-06-27
OPP-01216,LEAD-006597,ACC-01979,paid_search,Closed Lost,68000.0,2024-04-28,2024-06-12,0,0.209,2024-04-28,2024-04-30,2024-05-19,2024-06-04,2024-06-12
OPP-01217,LEAD-006599,ACC-00418,organic_search,Closed Lost,34600.0,2024-04-26,2024-06-17,0,0.317,2024-04-26,2024-05-22,2024-05-28,2024-06-10,2024-06-17
OPP-01218,LEAD-006602,ACC-01686,organic_search,Closed Lost,127900.0,2024-04-28,2024-06-29,0,0.414,2024-04-28,2024-05-12,2024-05-20,2024-06-22,2024-06-29
OPP-01219,LEAD-006613,ACC-01714,paid_search,Closed Lost,135300.0,2024-04-17,2024-05-17,0,0.282,2024-04-17,2024-04-21,2024-04-27,2024-04-29,2024-05-17
OPP-01220,LEAD-006616,ACC-01642,direct,Closed Lost,47800.0,2024-04-19,2024-05-23,0,0.315,2024-04-19,2024-04-22,2024-05-10,2024-05-17,2024-05-23
OPP-01221,LEAD-006620,ACC-01619,webinar_evento,Closed Won,110800.0,2024-04-14,2024-06-17,1,0.393,2024-04-14,2024-04-17,2024-04-29,2024-05-17,2024-06-17
OPP-01222,LEAD-006625,ACC-01663,webinar_evento,Closed Lost,113800.0,2024-04-29,2024-07-29,0,0.374,2024-04-29,2024-05-01,2024-05-28,2024-07-13,2024-07-29
OPP-01223,LEAD-006627,ACC-00050,webinar_evento,Closed Won,238500.0,2024-04-28,2024-07-02,1,0.355,2024-04-28,2024-05-14,2024-06-02,2024-06-16,2024-07-02
OPP-01224,LEAD-006630,ACC-01994,direct,Closed Lost,37500.0,2024-04-17,2024-05-09,0,0.343,2024-04-17,2024-04-17,2024-04-18,2024-05-05,2024-05-09
OPP-01225,LEAD-006636,ACC-00258,webinar_evento,Closed Lost,125400.0,2024-04-22,2024-07-17,0,0.393,2024-04-22,2024-04-22,2024-04-23,2024-05-04,2024-07-17
OPP-01226,LEAD-006650,ACC-01362,paid_search,Closed Lost,52400.0,2024-04-30,2024-06-23,0,0.219,2024-04-30,2024-05-12,2024-05-18,2024-05-23,2024-06-23
OPP-01227,LEAD-006655,ACC-00666,webinar_evento,Closed Lost,46400.0,2024-04-26,2024-06-20,0,0.411,2024-04-26,2024-04-26,2024-04-30,2024-06-04,2024-06-20
OPP-01228,LEAD-006660,ACC-01730,organic_search,Closed Lost,83400.0,2024-04-28,2024-06-28,0,0.264,2024-04-28,2024-05-05,2024-06-08,2024-06-20,2024-06-28
OPP-01229,LEAD-006667,ACC-00989,webinar_evento,Closed Lost,104000.0,2024-04-26,2024-06-27,0,0.393,2024-04-26,2024-05-05,2024-05-18,2024-06-25,2024-06-27
OPP-01230,LEAD-006674,ACC-01400,linkedin_ads,Closed Lost,130500.0,2024-04-30,2024-07-30,0,0.342,2024-04-30,2024-05-12,2024-06-01,2024-06-18,2024-07-30
OPP-01231,LEAD-006676,ACC-01696,organic_search,Closed Won,61100.0,2024-04-18,2024-06-08,1,0.264,2024-04-18,2024-05-26,2024-05-27,2024-06-03,2024-06-08
OPP-01232,LEAD-006679,ACC-00213,linkedin_ads,Closed Lost,50200.0,2024-04-18,2024-07-26,0,0.252,2024-04-18,2024-06-04,2024-06-09,2024-06-18,2024-07-26
OPP-01233,LEAD-006688,ACC-01606,paid_search,Closed Lost,26000.0,2024-04-21,2024-05-16,0,0.209,2024-04-21,2024-05-02,2024-05-03,2024-05-13,2024-05-16
OPP-01234,LEAD-006703,ACC-00430,email_marketing,Closed Lost,75700.0,2024-04-23,2024-06-09,0,0.266,2024-04-23,2024-05-04,2024-05-14,2024-06-05,2024-06-09
OPP-01235,LEAD-006705,ACC-00683,organic_search,Closed Lost,72700.0,2024-05-01,2024-06-09,0,0.304,2024-05-01,2024-05-13,2024-05-17,2024-05-24,2024-06-09
OPP-01236,LEAD-006707,ACC-01934,paid_search,Closed Lost,32100.0,2024-04-19,2024-06-18,0,0.23,2024-04-19,2024-04-22,2024-04-22,2024-04-27,2024-06-18
OPP-01237,LEAD-006709,ACC-01675,organic_search,Closed Won,58600.0,2024-04-30,2024-06-28,1,0.29,2024-04-30,2024-05-27,2024-05-31,2024-06-03,2024-06-28
OPP-01238,LEAD-006717,ACC-00834,organic_search,Closed Lost,39500.0,2024-04-23,2024-06-28,0,0.264,2024-04-23,2024-04-25,2024-05-26,2024-06-19,2024-06-28
OPP-01239,LEAD-006722,ACC-00947,direct,Closed Won,91700.0,2024-04-22,2024-06-02,1,0.358,2024-04-22,2024-05-08,2024-05-20,2024-05-26,2024-06-02
OPP-01240,LEAD-006726,ACC-01721,paid_search,Closed Won,31900.0,2024-05-03,2024-06-19,1,0.251,2024-05-03,2024-05-15,2024-05-24,2024-05-29,2024-06-19
OPP-01241,LEAD-006731,ACC-01925,direct,Closed Won,79100.0,2024-04-21,2024-05-25,1,0.358,2024-04-21,2024-04-25,2024-05-04,2024-05-19,2024-05-25
OPP-01242,LEAD-006736,ACC-00766,linkedin_ads,Closed Won,102100.0,2024-04-20,2024-05-26,1,0.282,2024-04-20,2024-05-03,2024-05-16,2024-05-22,2024-05-26
OPP-01243,LEAD-006739,ACC-00508,organic_search,Closed Lost,88300.0,2024-04-20,2024-07-05,0,0.33,2024-04-20,2024-05-06,2024-05-08,2024-06-11,2024-07-05
OPP-01244,LEAD-006748,ACC-00129,direct,Closed Won,91200.0,2024-05-01,2024-05-31,1,0.329,2024-05-01,2024-05-14,2024-05-15,2024-05-27,2024-05-31
OPP-01245,LEAD-006749,ACC-01755,organic_search,Closed Lost,28500.0,2024-04-26,2024-05-21,0,0.224,2024-04-26,2024-04-30,2024-05-05,2024-05-14,2024-05-21
OPP-01246,LEAD-006750,ACC-01296,webinar_evento,Closed Won,47900.0,2024-04-28,2024-07-13,1,0.449,2024-04-28,2024-05-11,2024-05-19,2024-05-28,2024-07-13
OPP-01247,LEAD-006761,ACC-01729,email_marketing,Closed Lost,87900.0,2024-04-21,2024-06-09,0,0.231,2024-04-21,2024-04-21,2024-05-11,2024-05-15,2024-06-09
OPP-01248,LEAD-006762,ACC-01231,paid_search,Closed Lost,28100.0,2024-04-21,2024-05-25,0,0.251,2024-04-21,2024-04-21,2024-04-26,2024-05-18,2024-05-25
OPP-01249,LEAD-006767,ACC-00474,organic_search,Closed Won,26100.0,2024-04-30,2024-06-15,1,0.211,2024-04-30,2024-06-02,2024-06-03,2024-06-08,2024-06-15
OPP-01250,LEAD-006769,ACC-01114,webinar_evento,Closed Lost,53800.0,2024-04-26,2024-07-05,0,0.337,2024-04-26,2024-05-11,2024-06-03,2024-06-03,2024-07-05
OPP-01251,LEAD-006771,ACC-00318,webinar_evento,Closed Lost,117400.0,2024-04-23,2024-06-09,0,0.43,2024-04-23,2024-05-17,2024-05-22,2024-05-23,2024-06-09
OPP-01252,LEAD-006782,ACC-01627,webinar_evento,Closed Lost,98900.0,2024-05-06,2024-07-23,0,0.355,2024-05-06,2024-05-06,2024-05-22,2024-06-17,2024-07-23
OPP-01253,LEAD-006784,ACC-00711,email_marketing,Closed Lost,38800.0,2024-05-03,2024-06-14,0,0.277,2024-05-03,2024-06-05,2024-06-05,2024-06-09,2024-06-14
OPP-01254,LEAD-006789,ACC-01961,paid_search,Closed Lost,27100.0,2024-04-25,2024-06-21,0,0.167,2024-04-25,2024-05-18,2024-06-09,2024-06-15,2024-06-21
OPP-01255,LEAD-006812,ACC-01441,paid_search,Closed Lost,29600.0,2024-05-07,2024-06-20,0,0.251,2024-05-07,2024-05-07,2024-05-10,2024-05-29,2024-06-20
OPP-01256,LEAD-006823,ACC-01137,direct,Closed Won,88800.0,2024-05-01,2024-06-27,1,0.286,2024-05-01,2024-05-21,2024-05-31,2024-06-17,2024-06-27
OPP-01257,LEAD-006830,ACC-01825,direct,Closed Lost,102300.0,2024-05-10,2024-06-16,0,0.329,2024-05-10,2024-05-10,2024-05-11,2024-06-03,2024-06-16
OPP-01258,LEAD-006838,ACC-00692,organic_search,Closed Lost,35000.0,2024-04-27,2024-07-10,0,0.238,2024-04-27,2024-05-02,2024-05-09,2024-06-10,2024-07-10
OPP-01259,LEAD-006845,ACC-01338,direct,Closed Lost,48600.0,2024-05-07,2024-06-21,0,0.343,2024-05-07,2024-05-17,2024-05-31,2024-06-01,2024-06-21
OPP-01260,LEAD-006846,ACC-00611,organic_search,Closed Lost,54600.0,2024-05-06,2024-06-11,0,0.264,2024-05-06,2024-05-21,2024-05-26,2024-05-27,2024-06-11
OPP-01261,LEAD-006851,ACC-00450,paid_search,Closed Won,113900.0,2024-05-05,2024-06-18,1,0.293,2024-05-05,2024-05-12,2024-05-17,2024-05-31,2024-06-18
OPP-01262,LEAD-006856,ACC-01718,paid_search,Closed Lost,30600.0,2024-05-01,2024-06-21,0,0.188,2024-05-01,2024-05-08,2024-05-19,2024-06-01,2024-06-21
OPP-01263,LEAD-006866,ACC-00211,email_marketing,Closed Lost,25700.0,2024-04-30,2024-06-03,0,0.231,2024-04-30,2024-05-21,2024-05-21,2024-05-21,2024-06-03
OPP-01264,LEAD-006871,ACC-00035,webinar_evento,Closed Lost,115300.0,2024-05-06,2024-07-06,0,0.374,2024-05-06,2024-05-27,2024-06-02,2024-06-14,2024-07-06
OPP-01265,LEAD-006881,ACC-00245,paid_search,Closed Lost,68500.0,2024-05-06,2024-06-16,0,0.24,2024-05-06,2024-05-27,2024-06-12,2024-06-13,2024-06-16
OPP-01266,LEAD-006890,ACC-00006,paid_search,Closed Lost,66000.0,2024-05-04,2024-06-19,0,0.24,2024-05-04,2024-05-06,2024-05-12,2024-05-14,2024-06-19
OPP-01267,LEAD-006892,ACC-01590,organic_search,Closed Won,26600.0,2024-05-16,2024-07-11,1,0.211,2024-05-16,2024-05-26,2024-05-31,2024-07-01,2024-07-11
OPP-01268,LEAD-006894,ACC-00425,paid_search,Closed Lost,79800.0,2024-04-30,2024-05-25,0,0.23,2024-04-30,2024-05-14,2024-05-15,2024-05-22,2024-05-25
OPP-01269,LEAD-006900,ACC-01744,paid_search,Closed Lost,133200.0,2024-05-11,2024-07-05,0,0.251,2024-05-11,2024-05-12,2024-05-21,2024-07-01,2024-07-05
OPP-01270,LEAD-006908,ACC-00670,paid_search,Closed Lost,32700.0,2024-05-08,2024-06-21,0,0.199,2024-05-08,2024-05-27,2024-06-09,2024-06-16,2024-06-21
OPP-01271,LEAD-006909,ACC-01217,linkedin_ads,Closed Lost,41800.0,2024-05-02,2024-07-25,0,0.267,2024-05-02,2024-05-15,2024-06-16,2024-07-14,2024-07-25
OPP-01272,LEAD-006914,ACC-01393,organic_search,Closed Lost,32000.0,2024-05-19,2024-07-24,0,0.238,2024-05-19,2024-05-23,2024-07-06,2024-07-09,2024-07-24
OPP-01273,LEAD-006915,ACC-00371,organic_search,Closed Won,74500.0,2024-05-04,2024-07-15,1,0.304,2024-05-04,2024-05-28,2024-06-23,2024-06-23,2024-07-15
OPP-01274,LEAD-006918,ACC-01516,organic_search,Closed Lost,42000.0,2024-05-14,2024-07-05,0,0.317,2024-05-14,2024-06-01,2024-06-14,2024-06-27,2024-07-05
OPP-01275,LEAD-006919,ACC-01695,meta_ads,Closed Lost,57700.0,2024-05-12,2024-06-23,0,0.145,2024-05-12,2024-05-29,2024-06-12,2024-06-13,2024-06-23
OPP-01276,LEAD-006920,ACC-00897,paid_search,Closed Lost,39200.0,2024-05-16,2024-06-14,0,0.251,2024-05-16,2024-05-16,2024-05-25,2024-06-05,2024-06-14
OPP-01277,LEAD-006924,ACC-00821,paid_search,Closed Lost,67600.0,2024-05-09,2024-06-13,0,0.261,2024-05-09,2024-05-16,2024-05-23,2024-05-25,2024-06-13
OPP-01278,LEAD-006925,ACC-01701,organic_search,Closed Won,28500.0,2024-05-05,2024-07-03,1,0.29,2024-05-05,2024-05-12,2024-05-17,2024-05-20,2024-07-03
OPP-01279,LEAD-006930,ACC-00885,organic_search,Closed Lost,129000.0,2024-05-17,2024-07-19,0,0.224,2024-05-17,2024-05-27,2024-06-19,2024-07-01,2024-07-19
OPP-01280,LEAD-006932,ACC-01356,paid_search,Closed Lost,140300.0,2024-05-14,2024-07-07,0,0.282,2024-05-14,2024-05-29,2024-05-30,2024-06-21,2024-07-07
OPP-01281,LEAD-006937,ACC-01114,webinar_evento,Closed Won,47900.0,2024-05-20,2024-07-21,1,0.337,2024-05-20,2024-05-28,2024-06-19,2024-07-08,2024-07-21
OPP-01282,LEAD-006939,ACC-01613,webinar_evento,Closed Lost,196800.0,2024-05-10,2024-07-09,0,0.318,2024-05-10,2024-06-07,2024-06-07,2024-07-05,2024-07-09
OPP-01283,LEAD-006940,ACC-00456,paid_search,Closed Lost,143600.0,2024-05-19,2024-06-23,0,0.23,2024-05-19,2024-05-23,2024-05-28,2024-06-03,2024-06-23
OPP-01284,LEAD-006944,ACC-00932,webinar_evento,Closed Won,48700.0,2024-05-03,2024-06-19,1,0.355,2024-05-03,2024-05-13,2024-05-16,2024-06-10,2024-06-19
OPP-01285,LEAD-006954,ACC-00961,paid_search,Closed Lost,24700.0,2024-05-08,2024-06-14,0,0.178,2024-05-08,2024-05-08,2024-05-19,2024-05-31,2024-06-14
OPP-01286,LEAD-006957,ACC-01685,organic_search,Closed Won,57900.0,2024-05-13,2024-06-19,1,0.264,2024-05-13,2024-05-18,2024-05-19,2024-06-04,2024-06-19
OPP-01287,LEAD-006966,ACC-00762,paid_search,Closed Lost,62800.0,2024-05-13,2024-06-27,0,0.261,2024-05-13,2024-05-14,2024-05-21,2024-05-21,2024-06-27
OPP-01288,LEAD-006973,ACC-00681,email_marketing,Closed Lost,31900.0,2024-05-16,2024-07-06,0,0.277,2024-05-16,2024-05-16,2024-06-16,2024-06-19,2024-07-06
OPP-01289,LEAD-006984,ACC-00846,organic_search,Closed Lost,149900.0,2024-05-12,2024-07-12,0,0.29,2024-05-12,2024-05-12,2024-06-29,2024-07-11,2024-07-12
OPP-01290,LEAD-006985,ACC-00039,linkedin_ads,Closed Won,44000.0,2024-05-11,2024-07-12,1,0.297,2024-05-11,2024-05-29,2024-06-12,2024-06-18,2024-07-12
OPP-01291,LEAD-007009,ACC-01765,webinar_evento,Closed Lost,56500.0,2024-05-15,2024-07-30,0,0.374,2024-05-15,2024-07-17,2024-07-21,2024-07-24,2024-07-30
OPP-01292,LEAD-007012,ACC-01233,organic_search,Closed Lost,77800.0,2024-05-23,2024-08-05,0,0.29,2024-05-23,2024-05-28,2024-06-04,2024-06-28,2024-08-05
OPP-01293,LEAD-007014,ACC-00950,organic_search,Closed Lost,141800.0,2024-05-10,2024-06-27,0,0.37,2024-05-10,2024-05-20,2024-06-05,2024-06-08,2024-06-27
OPP-01294,LEAD-007017,ACC-00195,direct,Closed Lost,40000.0,2024-05-23,2024-07-08,0,0.286,2024-05-23,2024-06-12,2024-06-15,2024-06-16,2024-07-08
OPP-01295,LEAD-007022,ACC-00796,organic_search,Closed Lost,30100.0,2024-05-14,2024-07-12,0,0.29,2024-05-14,2024-06-06,2024-06-18,2024-06-24,2024-07-12
OPP-01296,LEAD-007050,ACC-01330,meta_ads,Closed Won,19900.0,2024-05-24,2024-06-23,1,0.145,2024-05-24,2024-06-03,2024-06-14,2024-06-15,2024-06-23
OPP-01297,LEAD-007058,ACC-00414,linkedin_ads,Closed Lost,45300.0,2024-05-24,2024-07-11,0,0.267,2024-05-24,2024-06-13,2024-06-13,2024-07-07,2024-07-11
OPP-01298,LEAD-007072,ACC-01093,organic_search,Closed Lost,27700.0,2024-05-12,2024-07-15,0,0.317,2024-05-12,2024-06-06,2024-06-30,2024-06-30,2024-07-15
OPP-01299,LEAD-007076,ACC-00777,linkedin_ads,Closed Lost,177900.0,2024-05-14,2024-07-24,0,0.327,2024-05-14,2024-06-01,2024-07-09,2024-07-18,2024-07-24
OPP-01300,LEAD-007088,ACC-00095,paid_search,Closed Lost,111700.0,2024-05-23,2024-07-31,0,0.251,2024-05-23,2024-06-29,2024-07-14,2024-07-15,2024-07-31
OPP-01301,LEAD-007097,ACC-00142,meta_ads,Closed Lost,24300.0,2024-05-21,2024-06-27,0,0.145,2024-05-21,2024-05-30,2024-06-16,2024-06-17,2024-06-27
OPP-01302,LEAD-007112,ACC-00566,organic_search,Closed Lost,81400.0,2024-05-13,2024-06-30,0,0.304,2024-05-13,2024-05-19,2024-05-31,2024-06-18,2024-06-30
OPP-01303,LEAD-007119,ACC-01763,linkedin_ads,Closed Won,86500.0,2024-05-29,2024-08-16,1,0.297,2024-05-29,2024-07-02,2024-07-03,2024-07-31,2024-08-16
OPP-01304,LEAD-007122,ACC-00366,organic_search,Closed Lost,35000.0,2024-05-21,2024-07-03,0,0.317,2024-05-21,2024-06-02,2024-06-09,2024-06-22,2024-07-03
OPP-01305,LEAD-007126,ACC-01889,linkedin_ads,Closed Won,36700.0,2024-05-22,2024-08-07,1,0.356,2024-05-22,2024-05-30,2024-07-03,2024-08-03,2024-08-07
OPP-01306,LEAD-007141,ACC-00172,webinar_evento,Closed Won,217900.0,2024-05-26,2024-08-02,1,0.449,2024-05-26,2024-05-26,2024-06-01,2024-07-16,2024-08-02
OPP-01307,LEAD-007143,ACC-01946,meta_ads,Closed Lost,20000.0,2024-05-19,2024-06-06,0,0.158,2024-05-19,2024-05-26,2024-05-28,2024-06-03,2024-06-06
OPP-01308,LEAD-007149,ACC-01461,organic_search,Closed Lost,138600.0,2024-05-17,2024-07-24,0,0.29,2024-05-17,2024-05-19,2024-06-20,2024-07-02,2024-07-24
OPP-01309,LEAD-007157,ACC-01740,webinar_evento,Closed Lost,125700.0,2024-05-24,2024-08-16,0,0.468,2024-05-24,2024-06-22,2024-07-07,2024-07-15,2024-08-16
OPP-01310,LEAD-007166,ACC-00732,linkedin_ads,Closed Lost,103200.0,2024-05-24,2024-08-01,0,0.342,2024-05-24,2024-06-09,2024-06-13,2024-07-26,2024-08-01
OPP-01311,LEAD-007167,ACC-01451,paid_search,Closed Lost,30500.0,2024-05-29,2024-07-06,0,0.188,2024-05-29,2024-05-31,2024-06-13,2024-06-27,2024-07-06
OPP-01312,LEAD-007172,ACC-01322,linkedin_ads,Closed Lost,87400.0,2024-05-21,2024-08-03,0,0.297,,,,,
OPP-01313,LEAD-007181,ACC-01791,organic_search,Closed Lost,64400.0,2024-05-17,2024-07-28,0,0.264,2024-05-17,2024-05-22,2024-05-22,2024-06-08,2024-07-28
OPP-01314,LEAD-007183,ACC-01217,paid_search,Closed Lost,30300.0,2024-05-20,2024-07-24,0,0.188,2024-05-20,2024-06-13,2024-07-14,2024-07-23,2024-07-24
OPP-01315,LEAD-007184,ACC-00927,organic_search,Closed Lost,124700.0,2024-05-21,2024-07-06,0,0.251,2024-05-21,2024-05-23,2024-05-27,2024-07-03,2024-07-06
OPP-01316,LEAD-007190,ACC-01755,organic_search,Closed Lost,33500.0,2024-06-01,2024-07-17,0,0.224,2024-06-01,2024-06-23,2024-07-09,2024-07-09,2024-07-17
OPP-01317,LEAD-007194,ACC-00850,direct,Closed Won,49800.0,2024-05-27,2024-06-30,1,0.243,2024-05-27,2024-06-03,2024-06-07,2024-06-23,2024-06-30
OPP-01318,LEAD-007211,ACC-01019,webinar_evento,Closed Lost,39500.0,2024-05-29,2024-08-13,0,0.355,2024-05-29,2024-07-03,2024-07-18,2024-07-30,2024-08-13
OPP-01319,LEAD-007217,ACC-01754,paid_search,Closed Won,47500.0,2024-05-21,2024-07-07,1,0.219,2024-05-21,2024-05-29,2024-06-10,2024-06-30,2024-07-07
OPP-01320,LEAD-007220,ACC-01916,linkedin_ads,Closed Lost,37700.0,2024-05-20,2024-08-27,0,0.282,2024-05-20,2024-06-04,2024-07-05,2024-07-08,2024-08-27
OPP-01321,LEAD-007230,ACC-00345,organic_search,Closed Lost,26000.0,2024-05-30,2024-07-29,0,0.29,2024-05-30,2024-06-16,2024-06-21,2024-07-17,2024-07-29
OPP-01322,LEAD-007232,ACC-00219,direct,Closed Lost,166100.0,2024-05-23,2024-07-03,0,0.286,2024-05-23,2024-05-31,2024-06-02,2024-06-21,2024-07-03
OPP-01323,LEAD-007233,ACC-00790,meta_ads,Closed Won,22400.0,2024-05-23,2024-07-01,1,0.119,2024-05-23,2024-06-13,2024-06-19,2024-06-27,2024-07-01
OPP-01324,LEAD-007236,ACC-00121,linkedin_ads,Closed Won,176700.0,2024-05-24,2024-07-26,1,0.327,2024-05-24,2024-05-24,2024-06-15,2024-06-20,2024-07-26
OPP-01325,LEAD-007240,ACC-00453,organic_search,Closed Lost,30800.0,2024-06-01,2024-07-29,0,0.317,2024-06-01,2024-06-15,2024-07-18,2024-07-21,2024-07-29
OPP-01326,LEAD-007244,ACC-00571,organic_search,Closed Lost,32400.0,2024-05-21,2024-07-20,0,0.29,2024-05-21,2024-06-24,2024-06-29,2024-07-09,2024-07-20
OPP-01327,LEAD-007252,ACC-01828,paid_search,Closed Lost,26100.0,2024-06-02,2024-07-03,0,0.199,2024-06-02,2024-06-21,2024-06-23,2024-06-24,2024-07-03
OPP-01328,LEAD-007255,ACC-00667,webinar_evento,Closed Lost,47400.0,2024-05-29,2024-08-14,0,0.299,2024-05-29,2024-06-02,2024-06-05,2024-06-15,2024-08-14
OPP-01329,LEAD-007261,ACC-00911,webinar_evento,Closed Lost,80800.0,2024-06-02,2024-08-09,0,0.393,2024-06-02,2024-06-19,2024-07-23,2024-07-28,2024-08-09
OPP-01330,LEAD-007266,ACC-01536,meta_ads,Closed Lost,26300.0,2024-06-07,2024-07-09,0,0.145,2024-06-07,2024-06-18,2024-06-18,2024-07-03,2024-07-09
OPP-01331,LEAD-007276,ACC-01982,paid_search,Closed Lost,73700.0,2024-06-05,2024-07-21,0,0.209,2024-06-05,2024-07-01,2024-07-12,2024-07-16,2024-07-21
OPP-01332,LEAD-007285,ACC-00242,linkedin_ads,Closed Lost,93600.0,2024-06-06,2024-09-04,0,0.297,2024-06-06,2024-06-15,2024-07-06,2024-07-07,2024-09-04
OPP-01333,LEAD-007299,ACC-00144,direct,Closed Won,38700.0,2024-06-06,2024-07-18,1,0.343,2024-06-06,2024-06-10,2024-06-12,2024-06-29,2024-07-18
OPP-01334,LEAD-007300,ACC-00002,paid_search,Closed Lost,32100.0,2024-05-25,2024-06-24,0,0.188,2024-05-25,2024-05-28,2024-06-17,2024-06-20,2024-06-24
OPP-01335,LEAD-007301,ACC-00771,webinar_evento,Closed Lost,131600.0,2024-06-07,2024-08-06,0,0.374,2024-06-07,2024-07-04,2024-07-27,2024-07-27,2024-08-06
OPP-01336,LEAD-007307,ACC-01080,webinar_evento,Closed Lost,206600.0,2024-06-08,2024-08-18,0,0.411,2024-06-08,2024-06-27,2024-07-12,2024-07-26,2024-08-18
OPP-01337,LEAD-007316,ACC-01660,organic_search,Closed Lost,146700.0,2024-06-02,2024-07-15,0,0.251,2024-06-02,2024-06-16,2024-06-17,2024-07-08,2024-07-15
OPP-01338,LEAD-007320,ACC-00695,meta_ads,Closed Lost,118900.0,2024-06-04,2024-07-01,0,0.132,2024-06-04,2024-06-05,2024-06-12,2024-06-29,2024-07-01
OPP-01339,LEAD-007321,ACC-00408,linkedin_ads,Closed Won,86200.0,2024-06-11,2024-09-20,1,0.371,2024-06-11,2024-07-12,2024-07-20,2024-09-02,2024-09-20
OPP-01340,LEAD-007330,ACC-01402,paid_search,Closed Won,50200.0,2024-05-31,2024-07-20,1,0.209,2024-05-31,2024-06-27,2024-07-04,2024-07-09,2024-07-20
OPP-01341,LEAD-007338,ACC-00963,meta_ads,Closed Lost,103800.0,2024-06-07,2024-07-08,0,0.145,2024-06-07,2024-06-14,2024-06-29,2024-07-03,2024-07-08
OPP-01342,LEAD-007339,ACC-01167,paid_search,Closed Lost,28100.0,2024-06-07,2024-07-19,0,0.251,2024-06-07,2024-06-08,2024-06-15,2024-06-18,2024-07-19
OPP-01343,LEAD-007347,ACC-01226,organic_search,Closed Lost,25400.0,2024-06-10,2024-07-23,0,0.238,2024-06-10,2024-06-28,2024-07-19,2024-07-21,2024-07-23
OPP-01344,LEAD-007360,ACC-00136,webinar_evento,Closed Won,87500.0,2024-05-31,2024-08-04,1,0.393,2024-05-31,2024-06-06,2024-06-09,2024-06-26,2024-08-04
OPP-01345,LEAD-007362,ACC-01047,organic_search,Closed Lost,29300.0,2024-06-04,2024-07-31,0,0.29,2024-06-04,2024-06-09,2024-06-11,2024-06-27,2024-07-31
OPP-01346,LEAD-007370,ACC-00023,direct,Closed Lost,87300.0,2024-06-11,2024-07-11,0,0.3,2024-06-11,2024-06-11,2024-06-15,2024-06-16,2024-07-11
OPP-01347,LEAD-007371,ACC-01801,organic_search,Closed Won,71900.0,2024-06-14,2024-08-20,1,0.304,2024-06-14,2024-06-30,2024-07-18,2024-07-30,2024-08-20
OPP-01348,LEAD-007388,ACC-00293,paid_search,Closed Lost,35500.0,2024-06-10,2024-07-31,0,0.23,2024-06-10,2024-06-16,2024-07-09,2024-07-11,2024-07-31
OPP-01349,LEAD-007398,ACC-01282,organic_search,Closed Lost,68800.0,2024-06-04,2024-08-10,0,0.277,2024-06-04,2024-06-14,2024-06-14,2024-06-17,2024-08-10
