session_id,user_pseudo_id,session_date,session_datetime,channel,utm_source,utm_medium,campaign,landing_page,device_category,engagement_time_sec,events_per_session,is_bounce,lead_id
SES-00036919,user_0015709,2024-04-22,2024-04-22T18:38:00,paid_search,google,cpc,pesquisa_concorrentes_q2_2024,/lp/roi-calculator,mobile,245,6,0,
SES-00059018,user_0081599,2024-04-22,2024-04-22T18:40:00,organic_search,google,organic,,/lp/demo-gratis,desktop,235,6,1,
SES-00103538,user_0014705,2024-04-22,2024-04-22T18:40:00,paid_search,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,mobile,105,2,0,
SES-00133071,user_0069235,2024-04-22,2024-04-22T18:41:00,meta_ads,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,desktop,347,6,0,LEAD-006819
SES-00031134,user_0089891,2024-04-22,2024-04-22T18:45:00,organic_search,google,organic,,/lp/demo-gratis,desktop,220,6,1,
SES-00062518,user_0019468,2024-04-22,2024-04-22T18:46:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,desktop,286,10,0,
SES-00118386,user_0032569,2024-04-22,2024-04-22T18:46:00,meta_ads,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,desktop,25,3,1,
SES-00104534,user_0033144,2024-04-22,2024-04-22T18:49:00,organic_search,google,organic,,/lp/demo-gratis,desktop,160,5,0,
SES-00096102,user_0008402,2024-04-22,2024-04-22T18:53:00,meta_ads,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,mobile,315,11,0,
SES-00126509,user_0080072,2024-04-22,2024-04-22T18:55:00,email_marketing,email,email,campanha_email_04-2024,/webinar/integracao-erp-ao-vivo,desktop,211,6,0,
SES-00027719,user_0059950,2024-04-22,2024-04-22T18:56:00,organic_search,google,organic,,/lp/demo-gratis,desktop,395,9,1,
SES-00036294,user_0032809,2024-04-22,2024-04-22T18:56:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,454,15,0,
SES-00102609,user_0094418,2024-04-22,2024-04-22T18:57:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,103,4,1,
SES-00036605,user_0017938,2024-04-22,2024-04-22T18:58:00,direct,(direct),(none),,/lp/comparativo-erp,desktop,174,6,0,
SES-00049372,user_0072572,2024-04-22,2024-04-22T19:02:00,paid_search,google,cpc,google_branded_2024,/lp/roi-calculator,mobile,318,11,1,
SES-00009784,user_0031852,2024-04-22,2024-04-22T19:12:00,organic_search,google,organic,(not set),/lp/demo-gratis,mobile,162,6,0,
SES-00093026,user_0062556,2024-04-22,2024-04-22T19:22:00,email_marketing,email,email,newsletter_mensal_04_2024,/webinar/integracao-erp-ao-vivo,mobile,57,7,0,
SES-00097367,user_0089070,2024-04-22,2024-04-22T19:23:00,meta_ads,facebook,paid_social,fb-leads-varejo-2024,/lp/trial-30-dias,desktop,286,13,0,
SES-00055037,user_0095060,2024-04-22,2024-04-22T19:40:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,71,2,1,LEAD-006820
SES-00011194,user_0058301,2024-04-22,2024-04-22T19:43:00,paid_search,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,desktop,96,6,0,
SES-00137295,user_0017053,2024-04-22,2024-04-22T19:44:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,desktop,8,1,0,
SES-00148285,user_0073005,2024-04-22,2024-04-22T19:49:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,5,1,0,
SES-00046032,user_0080422,2024-04-22,2024-04-22T19:51:00,direct,(direct),(none),(not set),/lp/comparativo-erp,tablet,85,2,0,
SES-00055337,user_0024314,2024-04-22,2024-04-22T20:03:00,meta_ads,facebook,paid_social,fb-leads-varejo-2024,/lp/trial-30-dias,mobile,124,8,1,
SES-00024311,user_0097207,2024-04-22,2024-04-22T20:14:00,linkedin_ads,linkedin,paid_social,lkd_awareness_2024,/lp/comparativo-erp,desktop,256,8,0,
SES-00140046,user_0010493,2024-04-22,2024-04-22T20:14:00,organic_search,google,organic,(not set),/lp/demo-gratis,tablet,134,4,1,LEAD-006821
SES-00120386,user_0049820,2024-04-22,2024-04-22T20:15:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,164,10,0,
SES-00102131,user_0030465,2024-04-22,2024-04-22T20:26:00,paid_search,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,desktop,268,10,1,
SES-00125465,user_0013257,2024-04-22,2024-04-22T20:33:00,direct,(direct),(none),,/lp/comparativo-erp,desktop,187,4,0,
SES-00036071,user_0081261,2024-04-22,2024-04-22T20:39:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q2,/lp/trial-30-dias,desktop,51,3,0,
SES-00144645,user_0068298,2024-04-22,2024-04-22T20:40:00,meta_ads,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,mobile,91,1,1,
SES-00143995,user_0072180,2024-04-22,2024-04-22T20:43:00,meta_ads,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,mobile,5,1,0,
SES-00068046,user_0076150,2024-04-23,2024-04-23T01:15:00,meta_ads,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,mobile,208,11,1,
SES-00138478,user_0004468,2024-04-23,2024-04-23T02:39:00,organic_search,google,organic,,/lp/demo-gratis,desktop,396,10,0,LEAD-006822
SES-00134164,user_0050075,2024-04-23,2024-04-23T05:21:00,linkedin_ads,linkedin,paid_social,linkedin_decisores_ti_2024,/lp/comparativo-erp,desktop,395,12,0,
SES-00011344,user_0027547,2024-04-23,2024-04-23T07:24:00,email_marketing,email,email,newsletter_mensal_04_2024,/webinar/integracao-erp-ao-vivo,desktop,286,3,1,
SES-00019533,user_0081238,2024-04-23,2024-04-23T07:25:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,268,7,1,
SES-00126044,user_0044045,2024-04-23,2024-04-23T07:30:00,organic_search,google,organic,,/lp/demo-gratis,desktop,14,1,1,
SES-00047221,user_0016243,2024-04-23,2024-04-23T07:40:00,paid_search,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,mobile,38,4,1,
SES-00123091,user_0001905,2024-04-23,2024-04-23T07:47:00,organic_search,google,organic,,/lp/demo-gratis,desktop,135,7,1,
SES-00033845,user_0065331,2024-04-23,2024-04-23T07:47:00,email_marketing,email,email,email_reengajamento_q2_2024,/webinar/integracao-erp-ao-vivo,tablet,146,6,0,
SES-00144272,user_0080995,2024-04-23,2024-04-23T07:48:00,paid_search,google,cpc,pesquisa_concorrentes_q2_2024,/lp/roi-calculator,desktop,52,4,0,
SES-00142382,user_0069788,2024-04-23,2024-04-23T07:48:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,163,9,1,
SES-00047316,user_0052492,2024-04-23,2024-04-23T07:57:00,organic_search,google,organic,(not set),/lp/demo-gratis,mobile,232,11,1,
SES-00050339,user_0012474,2024-04-23,2024-04-23T08:00:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,231,11,0,
SES-00097230,user_0047498,2024-04-23,2024-04-23T08:03:00,meta_ads,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,desktop,5,2,1,
SES-00002852,user_0000241,2024-04-23,2024-04-23T08:07:00,email_marketing,email,email,newsletter_mensal_04_2024,/webinar/integracao-erp-ao-vivo,mobile,322,6,0,
SES-00140095,user_0038311,2024-04-23,2024-04-23T08:13:00,paid_search,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,tablet,169,8,1,
SES-00115619,user_0055183,2024-04-23,2024-04-23T08:15:00,direct,(direct),(none),(not set),/lp/comparativo-erp,desktop,95,7,0,
SES-00132764,user_0042630,2024-04-23,2024-04-23T08:26:00,email_marketing,email,email,email_nurture_leads_2024,/webinar/integracao-erp-ao-vivo,mobile,107,2,1,
SES-00067277,user_0080357,2024-04-23,2024-04-23T08:26:00,paid_search,google,cpc,google_branded_2024,/lp/roi-calculator,mobile,212,6,1,
SES-00098387,user_0050791,2024-04-23,2024-04-23T08:33:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,mobile,5,2,1,
SES-00130779,user_0083632,2024-04-23,2024-04-23T08:33:00,paid_search,google,cpc,google_branded_2024,/lp/roi-calculator,desktop,231,1,1,
SES-00087858,user_0040443,2024-04-23,2024-04-23T08:34:00,paid_search,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,desktop,286,8,0,
SES-00076160,user_0068821,2024-04-23,2024-04-23T08:40:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,desktop,95,6,1,
SES-00020966,user_0022481,2024-04-23,2024-04-23T08:46:00,paid_search,google,cpc,pesquisa_concorrentes_q2_2024,/lp/roi-calculator,desktop,179,6,0,
SES-00106024,user_0053893,2024-04-23,2024-04-23T08:48:00,direct,(direct),(none),,/lp/comparativo-erp,desktop,15,1,1,
SES-00130278,user_0068442,2024-04-23,2024-04-23T08:52:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,desktop,76,2,1,
SES-00085518,user_0078923,2024-04-23,2024-04-23T08:58:00,meta_ads,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,desktop,199,6,1,
SES-00124513,user_0077665,2024-04-23,2024-04-23T08:58:00,paid_search,google,cpc,pesquisa_concorrentes_q2_2024,/lp/roi-calculator,mobile,328,9,1,
SES-00073916,user_0033298,2024-04-23,2024-04-23T09:00:00,paid_search,google,cpc,pesquisa_concorrentes_q2_2024,/lp/roi-calculator,mobile,155,8,1,
SES-00087456,user_0014422,2024-04-23,2024-04-23T09:01:00,organic_search,google,organic,,/lp/demo-gratis,mobile,183,8,0,
SES-00101880,user_0057169,2024-04-23,2024-04-23T09:03:00,email_marketing,email,email,campanha_email_04-2024,/webinar/integracao-erp-ao-vivo,desktop,377,8,0,
SES-00144953,user_0048992,2024-04-23,2024-04-23T09:06:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,desktop,227,8,1,
SES-00001730,user_0082462,2024-04-23,2024-04-23T09:07:00,direct,(direct),(none),,/lp/comparativo-erp,mobile,245,7,1,
SES-00139495,user_0025740,2024-04-23,2024-04-23T09:07:00,meta_ads,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,mobile,5,1,1,
SES-00111179,user_0014990,2024-04-23,2024-04-23T09:07:00,email_marketing,email,email,newsletter_mensal_04_2024,/webinar/integracao-erp-ao-vivo,desktop,332,9,1,
SES-00032697,user_0061724,2024-04-23,2024-04-23T09:09:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,234,7,0,
SES-00069884,user_0042441,2024-04-23,2024-04-23T09:11:00,meta_ads,facebook,paid_social,fb-leads-varejo-2024,/lp/trial-30-dias,desktop,414,15,0,
SES-00071709,user_0032271,2024-04-23,2024-04-23T09:21:00,email_marketing,email,email,email_nurture_leads_2024,/webinar/integracao-erp-ao-vivo,desktop,267,7,0,
SES-00088406,user_0033856,2024-04-23,2024-04-23T09:22:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q2_2024,/lp/comparativo-erp,desktop,11,4,1,
SES-00084910,user_0057710,2024-04-23,2024-04-23T09:24:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,196,6,1,
SES-00000127,user_0062495,2024-04-23,2024-04-23T09:31:00,direct,(direct),(none),,/lp/comparativo-erp,desktop,376,8,1,
SES-00020140,user_0010319,2024-04-23,2024-04-23T09:33:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q2_2024,/lp/comparativo-erp,desktop,355,10,0,
SES-00021787,user_0038184,2024-04-23,2024-04-23T09:36:00,linkedin_ads,linkedin,paid_social,linkedin_decisores_ti_2024,/lp/comparativo-erp,desktop,243,7,1,
SES-00057342,user_0096588,2024-04-23,2024-04-23T09:37:00,linkedin_ads,linkedin,paid_social,linkedin_gestores_2024,/lp/comparativo-erp,desktop,291,9,1,
SES-00116538,user_0037291,2024-04-23,2024-04-23T09:37:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,mobile,275,9,0,
SES-00096282,user_0068725,2024-04-23,2024-04-23T09:39:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,282,5,1,
SES-00082788,user_0031885,2024-04-23,2024-04-23T09:39:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,101,3,1,
SES-00141169,user_0065812,2024-04-23,2024-04-23T09:41:00,email_marketing,email,email,newsletter_mensal_04_2024,/webinar/integracao-erp-ao-vivo,mobile,74,7,1,
SES-00100203,user_0053145,2024-04-23,2024-04-23T09:41:00,linkedin_ads,linkedin,paid_social,linkedin_prospecao_q2_2024,/lp/comparativo-erp,desktop,101,1,1,
SES-00141310,user_0063389,2024-04-23,2024-04-23T09:42:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,329,11,0,
SES-00023498,user_0050757,2024-04-23,2024-04-23T09:45:00,organic_search,google,organic,,/lp/demo-gratis,desktop,262,7,0,
SES-00065959,user_0024381,2024-04-23,2024-04-23T09:47:00,direct,(direct),(none),(not set),/lp/comparativo-erp,desktop,70,2,1,
SES-00118435,user_0030685,2024-04-23,2024-04-23T09:48:00,paid_search,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,desktop,5,4,1,
SES-00003113,user_0053651,2024-04-23,2024-04-23T09:49:00,meta_ads,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,desktop,324,9,0,
SES-00003010,user_0076857,2024-04-23,2024-04-23T09:50:00,direct,(direct),(none),,/lp/comparativo-erp,mobile,174,6,1,
SES-00004651,user_0073717,2024-04-23,2024-04-23T09:50:00,meta_ads,facebook,paid_social,fb-leads-varejo-2024,/lp/trial-30-dias,desktop,197,6,0,
SES-00089238,user_0035689,2024-04-23,2024-04-23T09:53:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q2,/lp/trial-30-dias,desktop,234,7,0,
SES-00012915,user_0066222,2024-04-23,2024-04-23T09:54:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q2,/lp/trial-30-dias,mobile,254,4,1,
SES-00142252,user_0061474,2024-04-23,2024-04-23T09:59:00,direct,(direct),(none),,/lp/comparativo-erp,desktop,264,9,0,
SES-00006787,user_0017418,2024-04-23,2024-04-23T09:59:00,linkedin_ads,linkedin,paid_social,linkedin_gestores_2024,/lp/comparativo-erp,mobile,261,8,0,
SES-00120510,user_0063807,2024-04-23,2024-04-23T10:00:00,linkedin_ads,linkedin,paid_social,linkedin_decisores_ti_2024,/lp/comparativo-erp,mobile,43,2,1,
SES-00128940,user_0033061,2024-04-23,2024-04-23T10:00:00,linkedin_ads,linkedin,paid_social,linkedin_prospeccao_q2_2024,/lp/comparativo-erp,desktop,208,5,1,
SES-00149074,user_0006583,2024-04-23,2024-04-23T10:03:00,direct,(direct),(none),(not set),/lp/comparativo-erp,mobile,314,11,1,
SES-00051752,user_0060806,2024-04-23,2024-04-23T10:03:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,5,1,1,
SES-00074064,user_0086946,2024-04-23,2024-04-23T10:03:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,187,10,1,
SES-00055887,user_0072159,2024-04-23,2024-04-23T10:06:00,paid_search,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,desktop,111,1,1,
SES-00044781,user_0019826,2024-04-23,2024-04-23T10:08:00,direct,(direct),(none),,/lp/comparativo-erp,mobile,242,13,1,LEAD-006823
SES-00051415,user_0033514,2024-04-23,2024-04-23T10:10:00,paid_search,google,cpc,google_branded_2024,/lp/roi-calculator,mobile,191,6,1,
SES-00086781,user_0035868,2024-04-23,2024-04-23T10:12:00,direct,(direct),(none),,/lp/comparativo-erp,mobile,198,8,1,
SES-00060725,user_0049926,2024-04-23,2024-04-23T10:12:00,linkedin_ads,linkedin,paid_social,linkedin_prospeccao_q2_2024,/lp/comparativo-erp,mobile,200,9,1,
SES-00149974,user_0038602,2024-04-23,2024-04-23T10:13:00,paid_search,google,cpc,google_branded_2024,/lp/roi-calculator,tablet,206,6,1,
SES-00046840,user_0060726,2024-04-23,2024-04-23T10:15:00,organic_search,google,organic,,/lp/demo-gratis,mobile,162,9,1,
SES-00090034,user_0049238,2024-04-23,2024-04-23T10:15:00,meta_ads,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,desktop,91,3,0,
SES-00001936,user_0026408,2024-04-23,2024-04-23T10:15:00,email_marketing,email,email,email_reengajamento_q2_2024,/webinar/integracao-erp-ao-vivo,desktop,386,13,0,
SES-00144778,user_0094615,2024-04-23,2024-04-23T10:16:00,paid_search,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,desktop,269,10,0,
SES-00139164,user_0017850,2024-04-23,2024-04-23T10:18:00,organic_search,google,organic,(none),/lp/demo-gratis,tablet,37,1,1,
SES-00047916,user_0064199,2024-04-23,2024-04-23T10:19:00,paid_search,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,desktop,127,4,1,
SES-00149358,user_0058601,2024-04-23,2024-04-23T10:21:00,paid_search,google,cpc,google_branded_2024,/lp/roi-calculator,desktop,23,10,1,
SES-00095343,user_0011973,2024-04-23,2024-04-23T10:23:00,organic_search,google,organic,(not set),/lp/demo-gratis,tablet,156,1,0,
SES-00135413,user_0070972,2024-04-23,2024-04-23T10:24:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,61,5,0,
SES-00127810,user_0012607,2024-04-23,2024-04-23T10:24:00,organic_search,google,organic,(not set),/lp/demo-gratis,mobile,341,12,0,
SES-00145918,user_0086632,2024-04-23,2024-04-23T10:25:00,meta_ads,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,mobile,201,4,0,
SES-00139045,user_0016875,2024-04-23,2024-04-23T10:26:00,linkedin_ads,linkedin,paid_social,linkedin_gestores_2024,/lp/comparativo-erp,desktop,258,11,1,LEAD-006824
SES-00115365,user_0068342,2024-04-23,2024-04-23T10:29:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,desktop,78,6,0,
SES-00017744,user_0081057,2024-04-23,2024-04-23T10:31:00,direct,(direct),(none),(not set),/lp/comparativo-erp,desktop,168,4,1,
SES-00023156,user_0077459,2024-04-23,2024-04-23T10:33:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,desktop,233,6,1,
SES-00035206,user_0041511,2024-04-23,2024-04-23T10:34:00,paid_search,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,desktop,253,7,1,
SES-00019139,user_0016132,2024-04-23,2024-04-23T10:34:00,linkedin_ads,linkedin,paid_social,linkedin_prospeccao_q2_2024,/lp/comparativo-erp,desktop,307,15,0,
SES-00113009,user_0022993,2024-04-23,2024-04-23T10:37:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,desktop,109,2,1,
SES-00130001,user_0023982,2024-04-23,2024-04-23T10:37:00,meta_ads,facebook,paid_social,meta_awareness_2024,/lp/trial-30-dias,mobile,194,5,0,
SES-00016624,user_0005318,2024-04-23,2024-04-23T10:39:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,23,7,1,
SES-00000485,user_0038739,2024-04-23,2024-04-23T10:40:00,paid_search,google,cpc,google_brand_keywords_2024,/lp/roi-calculator,desktop,174,9,1,
SES-00062650,user_0000965,2024-04-23,2024-04-23T10:41:00,organic_search,google,organic,(none),/lp/demo-gratis,desktop,222,9,0,
SES-00075701,user_0087053,2024-04-23,2024-04-23T10:41:00,organic_search,google,organic,(not set),/lp/demo-gratis,mobile,94,7,1,
SES-00049818,user_0064596,2024-04-23,2024-04-23T10:42:00,organic_search,google,organic,,/lp/demo-gratis,desktop,252,6,1,
SES-00119894,user_0001871,2024-04-23,2024-04-23T10:42:00,meta_ads,facebook,paid_social,fb-leads-varejo-2024,/lp/trial-30-dias,desktop,143,1,1,
SES-00000822,user_0086419,2024-04-23,2024-04-23T10:44:00,organic_search,google,organic,(not set),/lp/demo-gratis,mobile,155,6,0,
SES-00084729,user_0063884,2024-04-23,2024-04-23T10:45:00,paid_search,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,tablet,391,12,1,
SES-00095566,user_0060003,2024-04-23,2024-04-23T10:46:00,paid_search,google,cpc,integracao_erp_pesquisa_2024,/lp/roi-calculator,desktop,324,7,1,
SES-00014394,user_0076385,2024-04-23,2024-04-23T10:47:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,220,9,1,
SES-00118714,user_0082834,2024-04-23,2024-04-23T10:47:00,direct,(direct),(none),(not set),/lp/comparativo-erp,desktop,92,1,1,
SES-00114718,user_0060160,2024-04-23,2024-04-23T10:48:00,linkedin_ads,linkedin,paid_social,linkedin_decisores_ti_2024,/lp/comparativo-erp,desktop,208,1,1,
SES-00109255,user_0081164,2024-04-23,2024-04-23T10:49:00,paid_search,google,cpc,google_branded_2024,/lp/roi-calculator,desktop,99,4,0,
SES-00103096,user_0065309,2024-04-23,2024-04-23T10:51:00,direct,(direct),(none),(direct),/lp/comparativo-erp,desktop,105,2,0,
SES-00056672,user_0091369,2024-04-23,2024-04-23T10:52:00,paid_search,google,cpc,crm-b2b-keywords-2024,/lp/roi-calculator,tablet,160,4,0,
SES-00085748,user_0008582,2024-04-23,2024-04-23T10:52:00,email_marketing,email,email,campanha_email_04-2024,/webinar/integracao-erp-ao-vivo,mobile,5,1,1,
SES-00057580,user_0042985,2024-04-23,2024-04-23T10:52:00,organic_search,google,organic,(not set),/lp/demo-gratis,desktop,108,4,0,
SES-00131736,user_0065465,2024-04-23,2024-04-23T10:56:00,paid_search,google,cpc,google_branded_2024,/lp/roi-calculator,desktop,151,8,1,
SES-00063334,user_0017222,2024-04-23,2024-04-23T10:59:00,organic_search,google,organic,(none),/lp/demo-gratis,mobile,176,10,1,
SES-00141691,user_0072432,2024-04-23,2024-04-23T10:59:00,organic_search,google,organic,,/lp/demo-gratis,mobile,93,12,1,
SES-00035487,user_0045214,2024-04-23,2024-04-23T10:59:00,email_marketing,email,email,newsletter_mensal_04_2024,/webinar/integracao-erp-ao-vivo,desktop,91,2,0,
SES-00048744,user_0091340,2024-04-23,2024-04-23T10:59:00,meta_ads,facebook,paid_social,ig_gestores_b2b_q2,/lp/trial-30-dias,mobile,5,4,0,LEAD-006827
SES-00015694,user_0020617,2024-04-23,2024-04-23T11:01:00,organic_search,google,organic,,/lp/demo-gratis,mobile,210,7,1,
SES-00029813,user_0043560,2024-04-23,2024-04-23T11:03:00,organic_search,google,organic,(none),/lp/demo-gratis,tablet,5,2,1,
SES-00122511,user_0016883,2024-04-23,2024-04-23T11:04:00,meta_ads,facebook,paid_social,facebook_retargeting_2024,/lp/trial-30-dias,desktop,216,5,1,
SES-00017459,user_0014235,2024-04-23,2024-04-23T11:04:00,organic_search,google,organic,,/lp/demo-gratis,desktop,208,6,1,
